Transaction_ID,Date,Store_ID,Region,Product_ID,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Discount,Revenue,Profit,Current_Stock,Reorder_Level,Customer_Type,Payment_Method
T003866,2025-01-11,Store-D,West,P011,Toothpaste,Personal Care,19,95,115.03,11.5,1967.07,162.07,244,30,New,Cash
T003867,2025-10-03,Store-C,West,P019,Tissue,Home Care,9,75,95.07,0.0,855.63,180.63,245,30,Regular,Card
T003868,2025-01-14,Store-B,West,P006,Butter,Dairy,15,55,65.08,3.25,927.45,102.45,215,30,Wholesale,Cash
T003869,2025-03-02,Store-A,South,P004,Sugar,Grocery,18,45,57.64,0.0,1037.52,227.52,383,30,New,Cash
T003870,2025-10-12,Store-A,West,P019,Tissue,Home Care,3,75,99.52,0.0,298.56,73.56,422,30,Regular,Cash
T003871,2025-03-28,Store-A,East,P007,Chips,Snacks,5,25,32.5,4.88,138.1,13.1,346,30,Wholesale,Card
T003872,2025-09-11,Store-A,North,P017,Salt,Grocery,15,20,25.79,3.87,328.8,28.8,440,30,New,Card
T003873,2025-03-08,Store-A,North,P019,Tissue,Home Care,15,75,89.27,13.39,1138.2,13.2,264,30,Wholesale,UPI
T003874,2025-01-15,Store-D,West,P014,Tea,Beverages,20,140,199.17,19.92,3585.0,785.0,227,30,Regular,Card
T003875,2025-03-27,Store-B,North,P011,Toothpaste,Personal Care,20,95,119.57,0.0,2391.4,491.4,308,30,New,Cash
T003876,2025-05-25,Store-B,East,P007,Chips,Snacks,12,25,31.76,4.76,324.0,24.0,413,30,Regular,Cash
T003877,2025-05-17,Store-D,West,P016,Cooking Oil,Grocery,12,180,212.72,31.91,2169.72,9.72,387,30,Regular,UPI
T003878,2025-09-12,Store-C,West,P018,Detergent,Home Care,4,260,341.98,0.0,1367.92,327.92,255,30,New,UPI
T003879,2025-10-09,Store-C,South,P015,Coffee,Beverages,20,220,268.76,26.88,4837.6,437.6,340,30,Wholesale,Cash
T003880,2025-03-05,Store-B,East,P012,Juice,Beverages,13,80,106.51,15.98,1176.89,136.89,389,30,Regular,Cash
T003881,2025-05-11,Store-D,North,P003,Rice,Grocery,20,70,84.7,12.71,1439.8,39.8,461,30,Regular,UPI
T003882,2025-10-27,Store-B,South,P016,Cooking Oil,Grocery,4,180,238.18,35.73,809.8,89.8,497,30,New,Cash
T003883,2025-10-12,Store-D,South,P002,Bread,Bakery,7,40,53.53,2.68,355.95,75.95,396,30,Regular,UPI
T003884,2025-04-29,Store-B,East,P013,Soft Drink,Beverages,17,50,59.49,8.92,859.69,9.69,196,30,New,Cash
T003885,2025-10-09,Store-D,East,P014,Tea,Beverages,6,140,163.24,16.32,881.52,41.52,402,30,New,Card
T003886,2025-10-30,Store-B,East,P004,Sugar,Grocery,4,45,54.27,2.71,206.24,26.24,211,30,Wholesale,UPI
T003887,2025-03-07,Store-B,South,P004,Sugar,Grocery,15,45,54.87,2.74,781.95,106.95,414,30,Regular,UPI
T003888,2025-05-06,Store-C,West,P015,Coffee,Beverages,17,220,281.48,0.0,4785.16,1045.16,411,30,New,Card
T003889,2025-12-05,Store-D,West,P002,Bread,Bakery,11,40,49.91,7.49,466.62,26.62,359,30,Wholesale,Cash
T003890,2025-06-04,Store-B,East,P015,Coffee,Beverages,10,220,266.45,13.32,2531.3,331.3,347,30,Wholesale,UPI
T003891,2025-12-20,Store-C,West,P007,Chips,Snacks,12,25,30.61,0.0,367.32,67.32,40,30,New,Cash
T003892,2025-01-26,Store-C,North,P019,Tissue,Home Care,5,75,106.5,15.97,452.65,77.65,85,30,Wholesale,Cash
T003893,2025-11-26,Store-C,West,P013,Soft Drink,Beverages,19,50,68.03,6.8,1163.37,213.37,235,30,Regular,Card
T003894,2025-10-02,Store-D,West,P009,Soap,Personal Care,7,30,36.3,0.0,254.1,44.1,213,30,Regular,Card
T003895,2025-05-20,Store-B,East,P018,Detergent,Home Care,11,260,324.31,48.65,3032.26,172.26,298,30,New,Cash
T003896,2025-09-07,Store-D,East,P002,Bread,Bakery,3,40,46.19,2.31,131.64,11.64,444,30,Wholesale,Cash
T003897,2025-01-01,Store-A,North,P012,Juice,Beverages,9,80,112.2,5.61,959.31,239.31,63,30,Wholesale,Card
T003898,2025-03-21,Store-B,East,P020,Notebook,Stationery,14,60,80.0,0.0,1120.0,280.0,114,30,New,UPI
T003899,2025-02-15,Store-C,West,P007,Chips,Snacks,17,25,31.05,0.0,527.85,102.85,56,30,Regular,Cash
T003900,2025-02-17,Store-D,East,P010,Shampoo,Personal Care,15,180,226.95,0.0,3404.25,704.25,334,30,Wholesale,Cash
T003901,2025-06-15,Store-C,West,P013,Soft Drink,Beverages,6,50,62.03,6.2,334.98,34.98,470,30,Regular,Cash
T003902,2025-05-09,Store-D,South,P006,Butter,Dairy,4,55,76.95,7.7,277.0,57.0,368,30,Regular,Card
T003903,2025-02-12,Store-D,South,P008,Biscuits,Snacks,19,35,43.24,6.49,698.25,33.25,433,30,Wholesale,UPI
T003904,2025-11-16,Store-C,East,P008,Biscuits,Snacks,9,35,44.29,0.0,398.61,83.61,475,30,New,Card
T003905,2025-10-20,Store-A,North,P002,Bread,Bakery,2,40,51.01,2.55,96.92,16.92,479,30,New,Card
T003906,2025-02-08,Store-C,North,P012,Juice,Beverages,4,80,101.39,10.14,365.0,45.0,73,30,Wholesale,Cash
T003907,2025-06-23,Store-D,North,P001,Milk,Dairy,6,60,71.98,0.0,431.88,71.88,254,30,New,Card
T003908,2025-02-13,Store-C,East,P002,Bread,Bakery,20,40,50.05,5.0,901.0,101.0,345,30,Regular,Cash
T003909,2025-01-07,Store-B,East,P007,Chips,Snacks,7,25,32.01,3.2,201.67,26.67,379,30,Wholesale,Cash
T003910,2025-03-01,Store-D,North,P011,Toothpaste,Personal Care,14,95,129.1,12.91,1626.66,296.66,287,30,Wholesale,UPI
T003911,2025-06-18,Store-B,East,P016,Cooking Oil,Grocery,18,180,216.2,0.0,3891.6,651.6,365,30,Wholesale,Cash
T003912,2025-12-18,Store-A,East,P006,Butter,Dairy,3,55,76.69,0.0,230.07,65.07,334,30,Regular,Card
T003913,2025-02-26,Store-C,North,P019,Tissue,Home Care,20,75,92.33,0.0,1846.6,346.6,153,30,Regular,Cash
T003914,2025-10-23,Store-B,North,P017,Salt,Grocery,12,20,27.16,4.07,277.08,37.08,466,30,New,Cash
T003915,2025-03-25,Store-A,North,P014,Tea,Beverages,11,140,167.46,0.0,1842.06,302.06,429,30,New,UPI
T003916,2025-06-07,Store-D,West,P002,Bread,Bakery,5,40,46.62,4.66,209.8,9.8,364,30,New,UPI
T003917,2025-04-06,Store-A,South,P020,Notebook,Stationery,10,60,78.79,3.94,748.5,148.5,242,30,Wholesale,UPI
T003918,2025-08-02,Store-C,East,P015,Coffee,Beverages,11,220,315.66,0.0,3472.26,1052.26,472,30,Wholesale,Card
T003919,2025-03-18,Store-A,North,P019,Tissue,Home Care,4,75,108.66,10.87,391.16,91.16,102,30,Regular,Cash
T003920,2025-02-22,Store-C,West,P007,Chips,Snacks,2,25,32.63,1.63,62.0,12.0,116,30,Wholesale,Cash
T003921,2025-01-07,Store-B,South,P008,Biscuits,Snacks,10,35,42.17,4.22,379.5,29.5,483,30,Wholesale,Card
T003922,2025-02-11,Store-B,South,P009,Soap,Personal Care,13,30,36.07,5.41,398.58,8.58,249,30,Regular,Cash
T003923,2025-05-04,Store-D,West,P011,Toothpaste,Personal Care,8,95,135.96,13.6,978.88,218.88,86,30,Regular,UPI
T003924,2025-04-12,Store-D,West,P016,Cooking Oil,Grocery,13,180,208.6,10.43,2576.21,236.21,321,30,Wholesale,UPI
T003925,2025-03-10,Store-A,North,P016,Cooking Oil,Grocery,10,180,209.8,31.47,1783.3,-16.7,254,30,New,Card
T003926,2025-05-04,Store-B,North,P011,Toothpaste,Personal Care,6,95,131.86,0.0,791.16,221.16,15,30,New,Cash
T003927,2025-03-16,Store-C,West,P001,Milk,Dairy,20,60,81.86,12.28,1391.6,191.6,499,30,Regular,UPI
T003928,2025-02-03,Store-D,South,P009,Soap,Personal Care,6,30,38.39,3.84,207.3,27.3,458,30,Wholesale,Cash
T003929,2025-10-10,Store-C,South,P016,Cooking Oil,Grocery,14,180,247.63,12.38,3293.5,773.5,302,30,Regular,Card
T003930,2025-07-15,Store-B,South,P004,Sugar,Grocery,18,45,54.04,2.7,924.12,114.12,469,30,New,Card
T003931,2025-04-03,Store-B,East,P014,Tea,Beverages,17,140,161.9,0.0,2752.3,372.3,145,30,New,Card
T003932,2025-05-01,Store-A,North,P008,Biscuits,Snacks,3,35,45.72,4.57,123.45,18.45,301,30,Wholesale,UPI
T003933,2025-04-08,Store-C,South,P019,Tissue,Home Care,19,75,90.46,0.0,1718.74,293.74,338,30,New,Card
T003934,2025-12-02,Store-A,West,P015,Coffee,Beverages,2,220,275.85,41.38,468.94,28.94,442,30,New,UPI
T003935,2025-05-25,Store-D,South,P001,Milk,Dairy,18,60,78.93,7.89,1278.72,198.72,294,30,New,UPI
T003936,2025-02-06,Store-B,North,P013,Soft Drink,Beverages,17,50,63.74,9.56,921.06,71.06,69,30,New,Card
T003937,2025-05-24,Store-C,East,P012,Juice,Beverages,3,80,106.66,10.67,287.97,47.97,287,30,Wholesale,Cash
T003938,2025-04-11,Store-B,North,P006,Butter,Dairy,12,55,72.86,7.29,786.84,126.84,56,30,Wholesale,UPI
T003939,2025-07-31,Store-B,East,P020,Notebook,Stationery,3,60,75.32,0.0,225.96,45.96,302,30,Regular,Card
T003940,2025-06-25,Store-A,South,P004,Sugar,Grocery,1,45,59.8,8.97,50.83,5.83,163,30,New,Cash
T003941,2025-06-21,Store-A,East,P013,Soft Drink,Beverages,12,50,68.51,0.0,822.12,222.12,487,30,Regular,UPI
T003942,2025-05-02,Store-C,South,P008,Biscuits,Snacks,16,35,49.52,2.48,752.64,192.64,77,30,New,Card
T003943,2025-01-21,Store-B,South,P016,Cooking Oil,Grocery,17,180,249.49,37.42,3605.19,545.19,449,30,Regular,Card
T003944,2025-02-02,Store-B,East,P018,Detergent,Home Care,4,260,309.91,0.0,1239.64,199.64,230,30,New,Card
T003945,2025-03-24,Store-D,East,P015,Coffee,Beverages,11,220,310.9,0.0,3419.9,999.9,41,30,Wholesale,UPI
T003946,2025-02-14,Store-C,South,P008,Biscuits,Snacks,16,35,49.61,2.48,754.08,194.08,41,30,Regular,Cash
T003947,2025-01-28,Store-D,East,P001,Milk,Dairy,18,60,78.07,3.9,1335.06,255.06,128,30,Wholesale,UPI
T003948,2025-01-10,Store-B,West,P001,Milk,Dairy,1,60,73.23,0.0,73.23,13.23,265,30,New,Card
T003949,2025-02-04,Store-B,East,P012,Juice,Beverages,3,80,108.26,0.0,324.78,84.78,71,30,Regular,Card
T003950,2025-03-10,Store-C,West,P009,Soap,Personal Care,1,30,39.4,5.91,33.49,3.49,28,30,Regular,UPI
T003951,2025-02-02,Store-C,West,P018,Detergent,Home Care,16,260,340.57,17.03,5176.64,1016.64,99,30,Regular,Cash
T003952,2025-09-11,Store-C,South,P005,Eggs,Dairy,1,90,111.06,11.11,99.95,9.95,345,30,Wholesale,Cash
T003953,2025-07-04,Store-A,North,P010,Shampoo,Personal Care,10,180,214.0,0.0,2140.0,340.0,215,30,Regular,UPI
T003954,2025-04-13,Store-A,South,P013,Soft Drink,Beverages,1,50,58.48,5.85,52.63,2.63,61,30,New,UPI
T003955,2025-08-30,Store-B,South,P011,Toothpaste,Personal Care,15,95,125.53,6.28,1788.75,363.75,29,30,Wholesale,Cash
T003956,2025-12-03,Store-A,West,P020,Notebook,Stationery,12,60,76.62,11.49,781.56,61.56,71,30,New,Cash
T003957,2025-10-11,Store-D,West,P017,Salt,Grocery,20,20,28.35,4.25,482.0,82.0,371,30,New,UPI
T003958,2025-09-03,Store-D,North,P015,Coffee,Beverages,12,220,310.07,15.5,3534.84,894.84,261,30,Regular,Cash
T003959,2025-08-22,Store-B,North,P020,Notebook,Stationery,18,60,70.51,3.53,1205.64,125.64,319,30,New,Card
T003960,2025-10-28,Store-C,East,P016,Cooking Oil,Grocery,8,180,209.1,20.91,1505.52,65.52,64,30,New,Card
T003961,2025-08-22,Store-B,East,P017,Salt,Grocery,14,20,28.58,0.0,400.12,120.12,335,30,Regular,Card
T003962,2025-06-09,Store-A,South,P018,Detergent,Home Care,1,260,337.89,50.68,287.21,27.21,403,30,Wholesale,Card
T003963,2025-06-19,Store-B,North,P004,Sugar,Grocery,12,45,63.58,6.36,686.64,146.64,266,30,Wholesale,Card
T003964,2025-07-05,Store-C,East,P011,Toothpaste,Personal Care,8,95,128.11,6.41,973.6,213.6,21,30,Wholesale,Cash
T003965,2025-10-16,Store-C,East,P008,Biscuits,Snacks,19,35,42.17,0.0,801.23,136.23,350,30,Regular,UPI
T003966,2025-08-22,Store-A,South,P008,Biscuits,Snacks,17,35,43.55,6.53,629.34,34.34,463,30,Regular,Card
T003967,2025-10-14,Store-C,South,P015,Coffee,Beverages,3,220,303.67,15.18,865.47,205.47,239,30,Regular,Card
T003968,2025-06-22,Store-B,East,P012,Juice,Beverages,12,80,108.38,10.84,1170.48,210.48,373,30,New,UPI
T003969,2025-08-28,Store-B,South,P002,Bread,Bakery,15,40,55.11,8.27,702.6,102.6,238,30,Regular,Cash
T003970,2025-05-22,Store-A,East,P002,Bread,Bakery,15,40,55.36,0.0,830.4,230.4,478,30,New,Cash
T003971,2025-08-16,Store-C,West,P004,Sugar,Grocery,6,45,55.73,0.0,334.38,64.38,357,30,Wholesale,Card
T003972,2025-12-22,Store-C,West,P001,Milk,Dairy,9,60,70.71,0.0,636.39,96.39,492,30,New,UPI
T003973,2025-08-10,Store-B,East,P003,Rice,Grocery,17,70,89.29,8.93,1366.12,176.12,81,30,New,UPI
T003974,2025-02-12,Store-A,North,P002,Bread,Bakery,9,40,52.76,7.91,403.65,43.65,245,30,Regular,Card
T003975,2025-03-22,Store-C,West,P015,Coffee,Beverages,15,220,304.39,15.22,4337.55,1037.55,129,30,Regular,Card
T003976,2025-05-06,Store-B,East,P010,Shampoo,Personal Care,10,180,219.1,0.0,2191.0,391.0,242,30,New,Card
T003977,2025-05-12,Store-A,South,P014,Tea,Beverages,17,140,184.78,27.72,2670.02,290.02,341,30,Wholesale,Cash
T003978,2025-08-26,Store-D,South,P009,Soap,Personal Care,8,30,39.12,0.0,312.96,72.96,416,30,New,UPI
T003979,2025-09-28,Store-A,North,P019,Tissue,Home Care,6,75,92.63,0.0,555.78,105.78,149,30,Wholesale,Cash
T003980,2025-03-11,Store-B,North,P002,Bread,Bakery,3,40,52.14,5.21,140.79,20.79,130,30,New,UPI
T003981,2025-08-26,Store-C,North,P013,Soft Drink,Beverages,12,50,58.95,0.0,707.4,107.4,90,30,New,Cash
T003982,2025-04-12,Store-B,East,P001,Milk,Dairy,8,60,73.88,11.08,502.4,22.4,143,30,New,Card
T003983,2025-07-14,Store-B,East,P016,Cooking Oil,Grocery,10,180,208.53,20.85,1876.8,76.8,112,30,Regular,Card
T003984,2025-02-25,Store-A,North,P005,Eggs,Dairy,7,90,106.83,10.68,673.05,43.05,137,30,Wholesale,Cash
T003985,2025-05-07,Store-D,South,P005,Eggs,Dairy,1,90,113.74,17.06,96.68,6.68,57,30,Regular,Cash
T003986,2025-03-25,Store-D,West,P012,Juice,Beverages,5,80,96.24,9.62,433.1,33.1,140,30,Wholesale,Cash
T003987,2025-08-06,Store-A,North,P012,Juice,Beverages,7,80,105.45,5.27,701.26,141.26,166,30,New,Cash
T003988,2025-03-14,Store-D,North,P011,Toothpaste,Personal Care,20,95,125.52,12.55,2259.4,359.4,143,30,Wholesale,UPI
T003989,2025-03-20,Store-D,South,P011,Toothpaste,Personal Care,11,95,115.23,11.52,1140.81,95.81,279,30,Wholesale,Card
T003990,2025-11-10,Store-C,North,P020,Notebook,Stationery,12,60,70.08,0.0,840.96,120.96,143,30,Regular,Cash
T003991,2025-04-28,Store-C,North,P005,Eggs,Dairy,7,90,112.88,11.29,711.13,81.13,308,30,Wholesale,Cash
T003992,2025-01-15,Store-D,East,P011,Toothpaste,Personal Care,6,95,123.73,0.0,742.38,172.38,177,30,Regular,UPI
T003993,2025-04-19,Store-C,East,P017,Salt,Grocery,3,20,26.52,3.98,67.62,7.62,418,30,New,Cash
T003994,2025-09-08,Store-D,East,P012,Juice,Beverages,6,80,98.73,14.81,503.52,23.52,257,30,New,UPI
T003995,2025-06-06,Store-D,East,P019,Tissue,Home Care,13,75,92.2,4.61,1138.67,163.67,22,30,Regular,Cash
T003996,2025-06-02,Store-D,South,P014,Tea,Beverages,1,140,177.23,8.86,168.37,28.37,204,30,Wholesale,Card
T003997,2025-08-25,Store-B,East,P015,Coffee,Beverages,12,220,306.21,15.31,3490.8,850.8,259,30,Wholesale,UPI
T003998,2025-01-12,Store-C,North,P013,Soft Drink,Beverages,1,50,66.24,3.31,62.93,12.93,67,30,New,Cash
T003999,2025-04-12,Store-D,North,P012,Juice,Beverages,9,80,111.44,11.14,902.7,182.7,379,30,Regular,UPI
T004000,2025-11-20,Store-C,West,P002,Bread,Bakery,19,40,56.01,2.8,1010.99,250.99,77,30,Regular,UPI
T004001,2025-12-09,Store-A,West,P019,Tissue,Home Care,5,75,95.19,4.76,452.15,77.15,189,30,New,Cash
T004002,2025-07-10,Store-A,South,P004,Sugar,Grocery,13,45,62.2,3.11,768.17,183.17,72,30,Wholesale,Card
T004003,2025-05-17,Store-B,West,P019,Tissue,Home Care,10,75,91.8,9.18,826.2,76.2,490,30,Wholesale,Card
T004004,2025-02-16,Store-D,East,P012,Juice,Beverages,5,80,108.46,5.42,515.2,115.2,223,30,Wholesale,UPI
T004005,2025-12-24,Store-C,East,P009,Soap,Personal Care,11,30,42.84,4.28,424.16,94.16,314,30,New,Card
T004006,2025-02-25,Store-D,East,P017,Salt,Grocery,4,20,24.04,1.2,91.36,11.36,376,30,Wholesale,Card
T004007,2025-03-16,Store-C,North,P005,Eggs,Dairy,15,90,123.19,6.16,1755.45,405.45,72,30,Regular,Cash
T004008,2025-07-18,Store-A,West,P020,Notebook,Stationery,7,60,76.09,3.8,506.03,86.03,248,30,New,UPI
T004009,2025-07-19,Store-C,East,P001,Milk,Dairy,9,60,86.61,8.66,701.55,161.55,377,30,Regular,Cash
T004010,2025-03-04,Store-A,East,P006,Butter,Dairy,18,55,69.48,0.0,1250.64,260.64,494,30,Regular,Cash
T004011,2025-09-02,Store-C,East,P005,Eggs,Dairy,18,90,122.9,6.14,2101.68,481.68,24,30,Wholesale,UPI
T004012,2025-08-04,Store-D,West,P006,Butter,Dairy,17,55,79.38,3.97,1281.97,346.97,231,30,New,Cash
T004013,2025-04-28,Store-D,South,P007,Chips,Snacks,20,25,30.33,3.03,546.0,46.0,116,30,Wholesale,Cash
T004014,2025-10-24,Store-B,North,P015,Coffee,Beverages,17,220,316.58,47.49,4574.53,834.53,399,30,New,Cash
T004015,2025-08-14,Store-B,North,P002,Bread,Bakery,1,40,47.66,0.0,47.66,7.66,255,30,New,Cash
T004016,2025-06-25,Store-B,West,P009,Soap,Personal Care,17,30,37.97,5.7,548.59,38.59,409,30,Regular,UPI
T004017,2025-04-03,Store-A,South,P012,Juice,Beverages,16,80,97.97,0.0,1567.52,287.52,187,30,Regular,Card
T004018,2025-09-01,Store-B,South,P015,Coffee,Beverages,8,220,255.0,25.5,1836.0,76.0,31,30,New,UPI
T004019,2025-05-21,Store-A,East,P008,Biscuits,Snacks,4,35,50.57,7.59,171.92,31.92,103,30,Wholesale,UPI
T004020,2025-07-11,Store-A,South,P002,Bread,Bakery,6,40,54.21,8.13,276.48,36.48,347,30,New,Card
T004021,2025-03-30,Store-A,West,P001,Milk,Dairy,1,60,79.93,11.99,67.94,7.94,82,30,Regular,Cash
T004022,2025-04-03,Store-B,East,P004,Sugar,Grocery,17,45,59.64,5.96,912.56,147.56,182,30,Wholesale,UPI
T004023,2025-06-17,Store-D,East,P002,Bread,Bakery,5,40,48.81,0.0,244.05,44.05,421,30,Regular,UPI
T004024,2025-03-27,Store-B,North,P012,Juice,Beverages,15,80,110.95,0.0,1664.25,464.25,106,30,Wholesale,Card
T004025,2025-11-06,Store-C,North,P018,Detergent,Home Care,2,260,360.96,0.0,721.92,201.92,458,30,New,UPI
T004026,2025-04-24,Store-A,North,P001,Milk,Dairy,6,60,86.19,8.62,465.42,105.42,67,30,New,Card
T004027,2025-12-25,Store-D,East,P018,Detergent,Home Care,14,260,337.5,33.75,4252.5,612.5,269,30,New,Card
T004028,2025-06-23,Store-A,East,P018,Detergent,Home Care,11,260,373.06,0.0,4103.66,1243.66,305,30,New,Cash
T004029,2025-05-08,Store-D,West,P010,Shampoo,Personal Care,20,180,251.76,37.76,4280.0,680.0,95,30,Wholesale,UPI
T004030,2025-06-23,Store-A,North,P013,Soft Drink,Beverages,5,50,64.18,9.63,272.75,22.75,494,30,New,Card
T004031,2025-10-11,Store-C,East,P005,Eggs,Dairy,2,90,111.83,5.59,212.48,32.48,338,30,Regular,Card
T004032,2025-07-17,Store-C,South,P009,Soap,Personal Care,13,30,35.82,5.37,395.85,5.85,453,30,New,Card
T004033,2025-07-13,Store-D,East,P007,Chips,Snacks,19,25,35.53,0.0,675.07,200.07,222,30,Regular,UPI
T004034,2025-09-19,Store-C,East,P018,Detergent,Home Care,18,260,351.42,52.71,5376.78,696.78,293,30,New,UPI
T004035,2025-07-22,Store-D,West,P020,Notebook,Stationery,3,60,86.24,0.0,258.72,78.72,32,30,Wholesale,Cash
T004036,2025-05-01,Store-D,East,P014,Tea,Beverages,10,140,200.88,30.13,1707.5,307.5,324,30,Regular,UPI
T004037,2025-10-22,Store-B,North,P016,Cooking Oil,Grocery,2,180,210.91,10.55,400.72,40.72,147,30,New,Card
T004038,2025-05-13,Store-B,West,P009,Soap,Personal Care,12,30,40.58,2.03,462.6,102.6,479,30,Wholesale,Cash
T004039,2025-11-18,Store-B,West,P009,Soap,Personal Care,15,30,34.52,0.0,517.8,67.8,252,30,New,Cash
T004040,2025-12-23,Store-B,North,P017,Salt,Grocery,15,20,25.24,1.26,359.7,59.7,226,30,Regular,Card
T004041,2025-09-12,Store-A,South,P006,Butter,Dairy,16,55,78.97,7.9,1137.12,257.12,402,30,New,UPI
T004042,2025-05-08,Store-A,North,P016,Cooking Oil,Grocery,6,180,260.41,13.02,1484.34,404.34,441,30,Wholesale,UPI
T004043,2025-10-28,Store-A,East,P015,Coffee,Beverages,17,220,309.93,30.99,4741.98,1001.98,408,30,Regular,Cash
T004044,2025-01-11,Store-A,North,P010,Shampoo,Personal Care,6,180,225.38,33.81,1149.42,69.42,199,30,New,UPI
T004045,2025-04-16,Store-A,South,P018,Detergent,Home Care,7,260,330.77,0.0,2315.39,495.39,362,30,New,Cash
T004046,2025-10-29,Store-C,West,P008,Biscuits,Snacks,13,35,43.8,2.19,540.93,85.93,69,30,Wholesale,Card
T004047,2025-08-14,Store-A,West,P009,Soap,Personal Care,20,30,42.51,6.38,722.6,122.6,448,30,Regular,UPI
T004048,2025-05-23,Store-B,South,P002,Bread,Bakery,1,40,51.98,7.8,44.18,4.18,55,30,New,Cash
T004049,2025-12-05,Store-D,East,P002,Bread,Bakery,9,40,54.8,0.0,493.2,133.2,378,30,New,Cash
T004050,2025-09-15,Store-D,West,P013,Soft Drink,Beverages,18,50,64.07,9.61,980.28,80.28,127,30,Regular,Cash
T004051,2025-01-04,Store-C,East,P012,Juice,Beverages,16,80,108.99,10.9,1569.44,289.44,431,30,New,Card
T004052,2025-10-04,Store-D,East,P014,Tea,Beverages,14,140,166.12,8.31,2209.34,249.34,153,30,Regular,UPI
T004053,2025-02-02,Store-C,North,P006,Butter,Dairy,16,55,71.6,3.58,1088.32,208.32,326,30,Wholesale,Card
T004054,2025-04-17,Store-C,South,P020,Notebook,Stationery,17,60,78.01,3.9,1259.87,239.87,219,30,Regular,Card
T004055,2025-10-27,Store-B,North,P006,Butter,Dairy,5,55,66.63,3.33,316.5,41.5,300,30,New,Card
T004056,2025-03-12,Store-A,East,P001,Milk,Dairy,1,60,77.3,0.0,77.3,17.3,113,30,Wholesale,UPI
T004057,2025-08-21,Store-D,North,P017,Salt,Grocery,9,20,28.54,2.85,231.21,51.21,219,30,New,Card
T004058,2025-12-23,Store-D,West,P009,Soap,Personal Care,4,30,41.11,6.17,139.76,19.76,337,30,Regular,UPI
T004059,2025-02-13,Store-A,West,P011,Toothpaste,Personal Care,14,95,124.87,6.24,1660.82,330.82,300,30,Wholesale,Card
T004060,2025-12-08,Store-D,West,P010,Shampoo,Personal Care,12,180,230.77,34.62,2353.8,193.8,256,30,New,UPI
T004061,2025-07-21,Store-A,East,P014,Tea,Beverages,13,140,177.84,17.78,2080.78,260.78,251,30,Regular,Cash
T004062,2025-08-12,Store-C,East,P017,Salt,Grocery,11,20,28.1,1.41,293.59,73.59,305,30,New,Cash
T004063,2025-11-16,Store-D,South,P003,Rice,Grocery,16,70,88.14,8.81,1269.28,149.28,298,30,Wholesale,Card
T004064,2025-06-03,Store-C,South,P017,Salt,Grocery,16,20,28.98,4.35,394.08,74.08,189,30,Regular,Cash
T004065,2025-01-21,Store-D,South,P014,Tea,Beverages,3,140,189.85,18.98,512.61,92.61,359,30,Wholesale,Card
T004066,2025-12-18,Store-C,North,P015,Coffee,Beverages,8,220,295.59,44.34,2010.0,250.0,406,30,Regular,UPI
T004067,2025-10-27,Store-A,South,P016,Cooking Oil,Grocery,5,180,223.49,33.52,949.85,49.85,108,30,Regular,Cash
T004068,2025-12-23,Store-B,South,P009,Soap,Personal Care,8,30,35.0,0.0,280.0,40.0,283,30,Regular,Cash
T004069,2025-01-11,Store-D,East,P003,Rice,Grocery,4,70,99.86,9.99,359.48,79.48,347,30,New,Card
T004070,2025-07-10,Store-B,East,P018,Detergent,Home Care,11,260,325.76,48.86,3045.9,185.9,168,30,New,Cash
T004071,2025-04-09,Store-D,West,P019,Tissue,Home Care,13,75,88.6,0.0,1151.8,176.8,146,30,New,UPI
T004072,2025-08-20,Store-B,West,P015,Coffee,Beverages,17,220,266.93,0.0,4537.81,797.81,484,30,Wholesale,Cash
T004073,2025-08-06,Store-D,South,P008,Biscuits,Snacks,11,35,43.92,6.59,410.63,25.63,494,30,Wholesale,Cash
T004074,2025-05-09,Store-A,West,P018,Detergent,Home Care,19,260,326.72,49.01,5276.49,336.49,345,30,Wholesale,Card
T004075,2025-01-24,Store-A,North,P005,Eggs,Dairy,11,90,129.0,19.35,1206.15,216.15,467,30,Wholesale,UPI
T004076,2025-08-29,Store-D,South,P005,Eggs,Dairy,9,90,126.74,12.67,1026.63,216.63,329,30,Wholesale,Cash
T004077,2025-07-05,Store-A,West,P013,Soft Drink,Beverages,18,50,61.76,9.26,945.0,45.0,273,30,Wholesale,UPI
T004078,2025-01-03,Store-B,West,P007,Chips,Snacks,14,25,32.36,0.0,453.04,103.04,51,30,Regular,Card
T004079,2025-01-05,Store-B,West,P002,Bread,Bakery,20,40,49.75,2.49,945.2,145.2,433,30,Regular,Cash
T004080,2025-02-08,Store-A,East,P005,Eggs,Dairy,4,90,124.45,12.45,448.0,88.0,331,30,New,Card
T004081,2025-12-19,Store-B,South,P013,Soft Drink,Beverages,6,50,69.89,6.99,377.4,77.4,218,30,Regular,Cash
T004082,2025-05-01,Store-B,East,P013,Soft Drink,Beverages,11,50,63.88,3.19,667.59,117.59,328,30,Regular,Card
T004083,2025-03-07,Store-C,South,P005,Eggs,Dairy,10,90,108.59,5.43,1031.6,131.6,201,30,Wholesale,Card
T004084,2025-09-11,Store-C,East,P003,Rice,Grocery,9,70,80.8,0.0,727.2,97.2,334,30,Wholesale,Card
T004085,2025-03-14,Store-C,East,P010,Shampoo,Personal Care,3,180,243.32,12.17,693.45,153.45,36,30,Regular,UPI
